xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,diffLighting,lightL,lightA,lightB,darkL,darkA,darkB,lightAssoc,darkAssoc,diffRating
1016,#67cf5c,51,#a2eade,23,13,88,-24.966,-1.3084,75,-52.548,47.315,0.183203125,0.198828125,-0.015625
1017,#608218,53,#a2eade,23,38,88,-24.966,-1.3084,50,-27.583,48.623,0.183203125,0.411640625,-0.2284375
1018,#a3c55b,54,#a2eade,23,13,88,-24.966,-1.3084,75,-27.583,48.623,0.183203125,0.26640625,-0.083203125
1019,#897618,56,#a2eade,23,38,88,-24.966,-1.3084,50,-2.6168,49.931,0.183203125,0.488828125,-0.305625
102,#3518ad,1,#fcdb42,69,63,88,-3.9252,74.897,25,53.857,-72.28,0.094296875,0.548046875,-0.45375
1020,#d0b85a,57,#a2eade,23,13,88,-24.966,-1.3084,75,-2.6168,49.931,0.183203125,0.197265625,-0.0140625
1021,#ac6619,59,#a2eade,23,38,88,-24.966,-1.3084,50,22.349,51.24,0.183203125,0.330703125,-0.1475
1022,#f7a75a,60,#a2eade,23,13,88,-24.966,-1.3084,75,22.349,51.24,0.183203125,0.16984375,0.013359375
1023,#cc4f1b,61,#a2eade,23,38,88,-24.966,-1.3084,50,47.315,52.548,0.183203125,0.201328125,-0.018125
1024,#ea1d1d,62,#a2eade,23,38,88,-24.966,-1.3084,50,72.28,53.857,0.183203125,0.08,0.103203125
1025,#73cf10,64,#a2eade,23,13,88,-24.966,-1.3084,75,-53.857,72.28,0.183203125,0.136953125,0.04625
1026,#aac510,66,#a2eade,23,13,88,-24.966,-1.3084,75,-28.891,73.589,0.183203125,0.194375,-0.011171875
1027,#d5b811,68,#a2eade,23,13,88,-24.966,-1.3084,75,-3.9252,74.897,0.183203125,0.13171875,0.051484375
1028,#fba714,70,#a2eade,23,13,88,-24.966,-1.3084,75,21.041,76.206,0.183203125,0.1259375,0.057265625
1029,#000000,24,#3b3b3b,25,25,25,0,0,0,0,0,0.9490625,0.935546875,0.013515625
103,#3518ad,1,#fba714,70,50,75,21.041,76.206,25,53.857,-72.28,0.1259375,0.548046875,-0.422109375
1030,#000000,24,#777777,26,50,50,0,0,0,0,0,0.819375,0.935546875,-0.116171875
1031,#000000,24,#b9b9b9,27,75,75,0,0,0,0,0,0.432109375,0.935546875,-0.5034375
1032,#000000,24,#ffffff,28,100,100,0,0,0,0,0,0.108203125,0.935546875,-0.82734375
1033,#000000,24,#dddddd,29,88,88,0,0,0,0,0,0.180546875,0.935546875,-0.755
1034,#000000,24,#5e2b3a,30,25,25,24.966,1.3084,0,0,0,0.6890625,0.935546875,-0.246484375
1035,#000000,24,#a06776,31,50,50,24.966,1.3084,0,0,0,0.398125,0.935546875,-0.537421875
1036,#000000,24,#e6a8b7,32,75,75,24.966,1.3084,0,0,0,0.175390625,0.935546875,-0.76015625
1037,#000000,24,#c34f74,33,50,50,49.931,2.6168,0,0,0,0.228671875,0.935546875,-0.706875
1038,#000000,24,#e31b73,34,50,50,74.897,3.9252,0,0,0,0.09203125,0.935546875,-0.843515625
1039,#000000,24,#4bcf8e,35,75,75,-51.24,22.349,0,0,0,0.179453125,0.935546875,-0.75609375
104,#2e3086,5,#8558f4,2,25,50,53.857,-72.28,25,27.583,-48.623,0.388515625,0.648203125,-0.2596875
1040,#000000,24,#73f5b0,36,88,88,-51.24,22.349,0,0,0,0.131015625,0.935546875,-0.80453125
1041,#000000,24,#184415,37,25,25,-26.274,23.657,0,0,0,0.645625,0.935546875,-0.289921875
1042,#000000,24,#55824d,38,50,50,-26.274,23.657,0,0,0,0.48453125,0.935546875,-0.451015625
1043,#000000,24,#96c58c,39,75,75,-26.274,23.657,0,0,0,0.20609375,0.935546875,-0.729453125
1044,#000000,24,#baeaaf,40,88,88,-26.274,23.657,0,0,0,0.136015625,0.935546875,-0.79953125
1045,#000000,24,#443b14,41,25,25,-1.3084,24.966,0,0,0,0.76828125,0.935546875,-0.167265625
1046,#000000,24,#83764c,42,50,50,-1.3084,24.966,0,0,0,0.610234375,0.935546875,-0.3253125
1047,#000000,24,#c7b88b,43,75,75,-1.3084,24.966,0,0,0,0.274765625,0.935546875,-0.66078125
1048,#000000,24,#eddcad,44,88,88,-1.3084,24.966,0,0,0,0.151171875,0.935546875,-0.784375
1049,#000000,24,#632b14,45,25,25,23.657,26.274,0,0,0,0.625078125,0.935546875,-0.31046875
105,#600b84,7,#8558f4,2,25,50,53.857,-72.28,25,52.548,-47.315,0.388515625,0.5521875,-0.163671875
1050,#000000,24,#a8664b,46,50,50,23.657,26.274,0,0,0,0.43109375,0.935546875,-0.504453125
1051,#000000,24,#f1a78a,47,75,75,23.657,26.274,0,0,0,0.191171875,0.935546875,-0.744375
1052,#000000,24,#c94e4b,48,50,50,48.623,27.583,0,0,0,0.1753125,0.935546875,-0.760234375
1053,#000000,24,#e81a4b,49,50,50,73.589,28.891,0,0,0,0.085078125,0.935546875,-0.85046875
1054,#000000,24,#0e8a19,50,50,50,-52.548,47.315,0,0,0,0.323125,0.935546875,-0.612421875
1055,#000000,24,#67cf5c,51,75,75,-52.548,47.315,0,0,0,0.198828125,0.935546875,-0.73671875
1056,#000000,24,#8cf47e,52,88,88,-52.548,47.315,0,0,0,0.1284375,0.935546875,-0.807109375
1057,#000000,24,#608218,53,50,50,-27.583,48.623,0,0,0,0.411640625,0.935546875,-0.52390625
1058,#000000,24,#a3c55b,54,75,75,-27.583,48.623,0,0,0,0.26640625,0.935546875,-0.669140625
1059,#000000,24,#c8e97d,55,88,88,-27.583,48.623,0,0,0,0.14484375,0.935546875,-0.790703125
106,#8558f4,2,#4dc7e8,10,25,75,-23.657,-26.274,50,53.857,-72.28,0.13578125,0.388515625,-0.252734375
1060,#000000,24,#897618,56,50,50,-2.6168,49.931,0,0,0,0.488828125,0.935546875,-0.44671875
1061,#000000,24,#d0b85a,57,75,75,-2.6168,49.931,0,0,0,0.197265625,0.935546875,-0.73828125
1062,#000000,24,#f7db7c,58,88,88,-2.6168,49.931,0,0,0,0.14515625,0.935546875,-0.790390625
1063,#000000,24,#ac6619,59,50,50,22.349,51.24,0,0,0,0.330703125,0.935546875,-0.60484375
1064,#000000,24,#f7a75a,60,75,75,22.349,51.24,0,0,0,0.16984375,0.935546875,-0.765703125
1065,#000000,24,#cc4f1b,61,50,50,47.315,52.548,0,0,0,0.201328125,0.935546875,-0.73421875
1066,#000000,24,#ea1d1d,62,50,50,72.28,53.857,0,0,0,0.08,0.935546875,-0.855546875
1067,#000000,24,#3efe44,63,88,88,-78.822,70.972,0,0,0,0.1359375,0.935546875,-0.799609375
1068,#000000,24,#73cf10,64,75,75,-53.857,72.28,0,0,0,0.136953125,0.935546875,-0.79859375
1069,#000000,24,#9af443,65,88,88,-53.857,72.28,0,0,0,0.1215625,0.935546875,-0.813984375
107,#1c3d61,11,#8558f4,2,25,50,53.857,-72.28,25,1.3084,-24.966,0.388515625,0.76234375,-0.373828125
1070,#000000,24,#aac510,66,75,75,-28.891,73.589,0,0,0,0.194375,0.935546875,-0.741171875
1071,#000000,24,#d0e942,67,88,88,-28.891,73.589,0,0,0,0.118828125,0.935546875,-0.81671875
1072,#000000,24,#d5b811,68,75,75,-3.9252,74.897,0,0,0,0.13171875,0.935546875,-0.803828125
1073,#000000,24,#fcdb42,69,88,88,-3.9252,74.897,0,0,0,0.094296875,0.935546875,-0.84125
1074,#000000,24,#fba714,70,75,75,21.041,76.206,0,0,0,0.1259375,0.935546875,-0.809609375
1075,#3b3b3b,25,#777777,26,25,50,0,0,25,0,0,0.819375,0.9490625,-0.1296875
1076,#3b3b3b,25,#b9b9b9,27,50,75,0,0,25,0,0,0.432109375,0.9490625,-0.516953125
1077,#3b3b3b,25,#ffffff,28,75,100,0,0,25,0,0,0.108203125,0.9490625,-0.840859375
1078,#3b3b3b,25,#dddddd,29,63,88,0,0,25,0,0,0.180546875,0.9490625,-0.768515625
1079,#3b3b3b,25,#a06776,31,25,50,24.966,1.3084,25,0,0,0.398125,0.9490625,-0.5509375
108,#8558f4,2,#a0bae6,13,25,75,1.3084,-24.966,50,53.857,-72.28,0.2725,0.388515625,-0.116015625
1080,#3b3b3b,25,#e6a8b7,32,50,75,24.966,1.3084,25,0,0,0.175390625,0.9490625,-0.773671875
1081,#3b3b3b,25,#c34f74,33,25,50,49.931,2.6168,25,0,0,0.228671875,0.9490625,-0.720390625
1082,#3b3b3b,25,#e31b73,34,25,50,74.897,3.9252,25,0,0,0.09203125,0.9490625,-0.85703125
1083,#3b3b3b,25,#4bcf8e,35,50,75,-51.24,22.349,25,0,0,0.179453125,0.9490625,-0.769609375
1084,#3b3b3b,25,#73f5b0,36,63,88,-51.24,22.349,25,0,0,0.131015625,0.9490625,-0.818046875
1085,#3b3b3b,25,#55824d,38,25,50,-26.274,23.657,25,0,0,0.48453125,0.9490625,-0.46453125
1086,#3b3b3b,25,#96c58c,39,50,75,-26.274,23.657,25,0,0,0.20609375,0.9490625,-0.74296875
1087,#3b3b3b,25,#baeaaf,40,63,88,-26.274,23.657,25,0,0,0.136015625,0.9490625,-0.813046875
1088,#3b3b3b,25,#83764c,42,25,50,-1.3084,24.966,25,0,0,0.610234375,0.9490625,-0.338828125
1089,#3b3b3b,25,#c7b88b,43,50,75,-1.3084,24.966,25,0,0,0.274765625,0.9490625,-0.674296875
109,#512d5f,14,#8558f4,2,25,50,53.857,-72.28,25,26.274,-23.657,0.388515625,0.67484375,-0.286328125
1090,#3b3b3b,25,#eddcad,44,63,88,-1.3084,24.966,25,0,0,0.151171875,0.9490625,-0.797890625
1091,#3b3b3b,25,#a8664b,46,25,50,23.657,26.274,25,0,0,0.43109375,0.9490625,-0.51796875
1092,#3b3b3b,25,#f1a78a,47,50,75,23.657,26.274,25,0,0,0.191171875,0.9490625,-0.757890625
1093,#3b3b3b,25,#c94e4b,48,25,50,48.623,27.583,25,0,0,0.1753125,0.9490625,-0.77375
1094,#3b3b3b,25,#e81a4b,49,25,50,73.589,28.891,25,0,0,0.085078125,0.9490625,-0.863984375
1095,#3b3b3b,25,#0e8a19,50,25,50,-52.548,47.315,25,0,0,0.323125,0.9490625,-0.6259375
1096,#3b3b3b,25,#67cf5c,51,50,75,-52.548,47.315,25,0,0,0.198828125,0.9490625,-0.750234375
1097,#3b3b3b,25,#8cf47e,52,63,88,-52.548,47.315,25,0,0,0.1284375,0.9490625,-0.820625
1098,#3b3b3b,25,#608218,53,25,50,-27.583,48.623,25,0,0,0.411640625,0.9490625,-0.537421875
1099,#3b3b3b,25,#a3c55b,54,50,75,-27.583,48.623,25,0,0,0.26640625,0.9490625,-0.68265625
11,#2f6ef6,0,#7ec6ba,22,25,75,-24.966,-1.3084,50,28.891,-73.589,0.223828125,0.3346875,-0.110859375
110,#8558f4,2,#d5a9e4,16,25,75,26.274,-23.657,50,53.857,-72.28,0.233203125,0.388515625,-0.1553125
1100,#3b3b3b,25,#c8e97d,55,63,88,-27.583,48.623,25,0,0,0.14484375,0.9490625,-0.80421875
1101,#3b3b3b,25,#897618,56,25,50,-2.6168,49.931,25,0,0,0.488828125,0.9490625,-0.460234375
1102,#3b3b3b,25,#d0b85a,57,50,75,-2.6168,49.931,25,0,0,0.197265625,0.9490625,-0.751796875
1103,#3b3b3b,25,#f7db7c,58,63,88,-2.6168,49.931,25,0,0,0.14515625,0.9490625,-0.80390625
1104,#3b3b3b,25,#ac6619,59,25,50,22.349,51.24,25,0,0,0.330703125,0.9490625,-0.618359375
1105,#3b3b3b,25,#f7a75a,60,50,75,22.349,51.24,25,0,0,0.16984375,0.9490625,-0.77921875
1106,#3b3b3b,25,#cc4f1b,61,25,50,47.315,52.548,25,0,0,0.201328125,0.9490625,-0.747734375
1107,#3b3b3b,25,#ea1d1d,62,25,50,72.28,53.857,25,0,0,0.08,0.9490625,-0.8690625
1108,#3b3b3b,25,#3efe44,63,63,88,-78.822,70.972,25,0,0,0.1359375,0.9490625,-0.813125
1109,#3b3b3b,25,#73cf10,64,50,75,-53.857,72.28,25,0,0,0.136953125,0.9490625,-0.812109375
111,#72005e,17,#8558f4,2,25,50,53.857,-72.28,25,51.24,-22.349,0.388515625,0.491640625,-0.103125
1110,#3b3b3b,25,#9af443,65,63,88,-53.857,72.28,25,0,0,0.1215625,0.9490625,-0.8275
1111,#3b3b3b,25,#aac510,66,50,75,-28.891,73.589,25,0,0,0.194375,0.9490625,-0.7546875
1112,#3b3b3b,25,#d0e942,67,63,88,-28.891,73.589,25,0,0,0.118828125,0.9490625,-0.830234375
1113,#3b3b3b,25,#d5b811,68,50,75,-3.9252,74.897,25,0,0,0.13171875,0.9490625,-0.81734375
1114,#3b3b3b,25,#fcdb42,69,63,88,-3.9252,74.897,25,0,0,0.094296875,0.9490625,-0.854765625
1115,#3b3b3b,25,#fba714,70,50,75,21.041,76.206,25,0,0,0.1259375,0.9490625,-0.823125
1116,#777777,26,#b9b9b9,27,25,75,0,0,50,0,0,0.432109375,0.819375,-0.387265625
1117,#777777,26,#ffffff,28,50,100,0,0,50,0,0,0.108203125,0.819375,-0.711171875
1118,#777777,26,#dddddd,29,38,88,0,0,50,0,0,0.180546875,0.819375,-0.638828125
1119,#5e2b3a,30,#777777,26,25,50,0,0,25,24.966,1.3084,0.819375,0.6890625,0.1303125
112,#8558f4,2,#39f6e0,20,38,88,-49.931,-2.6168,50,53.857,-72.28,0.110703125,0.388515625,-0.2778125
1120,#777777,26,#e6a8b7,32,25,75,24.966,1.3084,50,0,0,0.175390625,0.819375,-0.643984375
1121,#777777,26,#4bcf8e,35,25,75,-51.24,22.349,50,0,0,0.179453125,0.819375,-0.639921875
1122,#777777,26,#73f5b0,36,38,88,-51.24,22.349,50,0,0,0.131015625,0.819375,-0.688359375
1123,#184415,37,#777777,26,25,50,0,0,25,-26.274,23.657,0.819375,0.645625,0.17375
1124,#777777,26,#96c58c,39,25,75,-26.274,23.657,50,0,0,0.20609375,0.819375,-0.61328125
1125,#777777,26,#baeaaf,40,38,88,-26.274,23.657,50,0,0,0.136015625,0.819375,-0.683359375
1126,#443b14,41,#777777,26,25,50,0,0,25,-1.3084,24.966,0.819375,0.76828125,0.05109375
1127,#777777,26,#c7b88b,43,25,75,-1.3084,24.966,50,0,0,0.274765625,0.819375,-0.544609375
1128,#777777,26,#eddcad,44,38,88,-1.3084,24.966,50,0,0,0.151171875,0.819375,-0.668203125
1129,#632b14,45,#777777,26,25,50,0,0,25,23.657,26.274,0.819375,0.625078125,0.194296875
113,#8558f4,2,#7ec6ba,22,25,75,-24.966,-1.3084,50,53.857,-72.28,0.223828125,0.388515625,-0.1646875
1130,#777777,26,#f1a78a,47,25,75,23.657,26.274,50,0,0,0.191171875,0.819375,-0.628203125
1131,#777777,26,#67cf5c,51,25,75,-52.548,47.315,50,0,0,0.198828125,0.819375,-0.620546875
1132,#777777,26,#8cf47e,52,38,88,-52.548,47.315,50,0,0,0.1284375,0.819375,-0.6909375
1133,#777777,26,#a3c55b,54,25,75,-27.583,48.623,50,0,0,0.26640625,0.819375,-0.55296875
1134,#777777,26,#c8e97d,55,38,88,-27.583,48.623,50,0,0,0.14484375,0.819375,-0.67453125
1135,#777777,26,#d0b85a,57,25,75,-2.6168,49.931,50,0,0,0.197265625,0.819375,-0.622109375
1136,#777777,26,#f7db7c,58,38,88,-2.6168,49.931,50,0,0,0.14515625,0.819375,-0.67421875
1137,#777777,26,#f7a75a,60,25,75,22.349,51.24,50,0,0,0.16984375,0.819375,-0.64953125
1138,#777777,26,#3efe44,63,38,88,-78.822,70.972,50,0,0,0.1359375,0.819375,-0.6834375
1139,#777777,26,#73cf10,64,25,75,-53.857,72.28,50,0,0,0.136953125,0.819375,-0.682421875
114,#8558f4,2,#a2eade,23,38,88,-24.966,-1.3084,50,53.857,-72.28,0.183203125,0.388515625,-0.2053125
1140,#777777,26,#9af443,65,38,88,-53.857,72.28,50,0,0,0.1215625,0.819375,-0.6978125
1141,#777777,26,#aac510,66,25,75,-28.891,73.589,50,0,0,0.194375,0.819375,-0.625
1142,#777777,26,#d0e942,67,38,88,-28.891,73.589,50,0,0,0.118828125,0.819375,-0.700546875
1143,#777777,26,#d5b811,68,25,75,-3.9252,74.897,50,0,0,0.13171875,0.819375,-0.68765625
1144,#777777,26,#fcdb42,69,38,88,-3.9252,74.897,50,0,0,0.094296875,0.819375,-0.725078125
1145,#777777,26,#fba714,70,25,75,21.041,76.206,50,0,0,0.1259375,0.819375,-0.6934375
1146,#b9b9b9,27,#ffffff,28,25,100,0,0,75,0,0,0.108203125,0.432109375,-0.32390625
1147,#b9b9b9,27,#dddddd,29,13,88,0,0,75,0,0,0.180546875,0.432109375,-0.2515625
1148,#5e2b3a,30,#b9b9b9,27,50,75,0,0,25,24.966,1.3084,0.432109375,0.6890625,-0.256953125
1149,#a06776,31,#b9b9b9,27,25,75,0,0,50,24.966,1.3084,0.432109375,0.398125,0.033984375
115,#000000,24,#8558f4,2,50,50,53.857,-72.28,0,0,0,0.388515625,0.935546875,-0.54703125
1150,#c34f74,33,#b9b9b9,27,25,75,0,0,50,49.931,2.6168,0.432109375,0.228671875,0.2034375
1151,#e31b73,34,#b9b9b9,27,25,75,0,0,50,74.897,3.9252,0.432109375,0.09203125,0.340078125
1152,#b9b9b9,27,#73f5b0,36,13,88,-51.24,22.349,75,0,0,0.131015625,0.432109375,-0.30109375
1153,#184415,37,#b9b9b9,27,50,75,0,0,25,-26.274,23.657,0.432109375,0.645625,-0.213515625
1154,#55824d,38,#b9b9b9,27,25,75,0,0,50,-26.274,23.657,0.432109375,0.48453125,-0.052421875
1155,#b9b9b9,27,#baeaaf,40,13,88,-26.274,23.657,75,0,0,0.136015625,0.432109375,-0.29609375
1156,#443b14,41,#b9b9b9,27,50,75,0,0,25,-1.3084,24.966,0.432109375,0.76828125,-0.336171875
1157,#83764c,42,#b9b9b9,27,25,75,0,0,50,-1.3084,24.966,0.432109375,0.610234375,-0.178125
1158,#b9b9b9,27,#eddcad,44,13,88,-1.3084,24.966,75,0,0,0.151171875,0.432109375,-0.2809375
1159,#632b14,45,#b9b9b9,27,50,75,0,0,25,23.657,26.274,0.432109375,0.625078125,-0.19296875
116,#3b3b3b,25,#8558f4,2,25,50,53.857,-72.28,25,0,0,0.388515625,0.9490625,-0.560546875
1160,#a8664b,46,#b9b9b9,27,25,75,0,0,50,23.657,26.274,0.432109375,0.43109375,0.001015625
1161,#c94e4b,48,#b9b9b9,27,25,75,0,0,50,48.623,27.583,0.432109375,0.1753125,0.256796875
1162,#e81a4b,49,#b9b9b9,27,25,75,0,0,50,73.589,28.891,0.432109375,0.085078125,0.34703125
1163,#0e8a19,50,#b9b9b9,27,25,75,0,0,50,-52.548,47.315,0.432109375,0.323125,0.108984375
1164,#b9b9b9,27,#8cf47e,52,13,88,-52.548,47.315,75,0,0,0.1284375,0.432109375,-0.303671875
1165,#608218,53,#b9b9b9,27,25,75,0,0,50,-27.583,48.623,0.432109375,0.411640625,0.02046875
1166,#b9b9b9,27,#c8e97d,55,13,88,-27.583,48.623,75,0,0,0.14484375,0.432109375,-0.287265625
1167,#897618,56,#b9b9b9,27,25,75,0,0,50,-2.6168,49.931,0.432109375,0.488828125,-0.05671875
1168,#b9b9b9,27,#f7db7c,58,13,88,-2.6168,49.931,75,0,0,0.14515625,0.432109375,-0.286953125
1169,#ac6619,59,#b9b9b9,27,25,75,0,0,50,22.349,51.24,0.432109375,0.330703125,0.10140625
117,#8558f4,2,#b9b9b9,27,25,75,0,0,50,53.857,-72.28,0.432109375,0.388515625,0.04359375
1170,#cc4f1b,61,#b9b9b9,27,25,75,0,0,50,47.315,52.548,0.432109375,0.201328125,0.23078125
1171,#ea1d1d,62,#b9b9b9,27,25,75,0,0,50,72.28,53.857,0.432109375,0.08,0.352109375
1172,#b9b9b9,27,#3efe44,63,13,88,-78.822,70.972,75,0,0,0.1359375,0.432109375,-0.296171875
1173,#b9b9b9,27,#9af443,65,13,88,-53.857,72.28,75,0,0,0.1215625,0.432109375,-0.310546875
1174,#b9b9b9,27,#d0e942,67,13,88,-28.891,73.589,75,0,0,0.118828125,0.432109375,-0.31328125
1175,#b9b9b9,27,#fcdb42,69,13,88,-3.9252,74.897,75,0,0,0.094296875,0.432109375,-0.3378125
1176,#dddddd,29,#ffffff,28,12,100,0,0,88,0,0,0.108203125,0.180546875,-0.07234375
1177,#5e2b3a,30,#ffffff,28,75,100,0,0,25,24.966,1.3084,0.108203125,0.6890625,-0.580859375
1178,#a06776,31,#ffffff,28,50,100,0,0,50,24.966,1.3084,0.108203125,0.398125,-0.289921875
1179,#e6a8b7,32,#ffffff,28,25,100,0,0,75,24.966,1.3084,0.108203125,0.175390625,-0.0671875
118,#8558f4,2,#ffffff,28,50,100,0,0,50,53.857,-72.28,0.108203125,0.388515625,-0.2803125
1180,#c34f74,33,#ffffff,28,50,100,0,0,50,49.931,2.6168,0.108203125,0.228671875,-0.12046875
1181,#e31b73,34,#ffffff,28,50,100,0,0,50,74.897,3.9252,0.108203125,0.09203125,0.016171875
1182,#4bcf8e,35,#ffffff,28,25,100,0,0,75,-51.24,22.349,0.108203125,0.179453125,-0.07125
1183,#73f5b0,36,#ffffff,28,12,100,0,0,88,-51.24,22.349,0.108203125,0.131015625,-0.0228125
1184,#184415,37,#ffffff,28,75,100,0,0,25,-26.274,23.657,0.108203125,0.645625,-0.537421875
1185,#55824d,38,#ffffff,28,50,100,0,0,50,-26.274,23.657,0.108203125,0.48453125,-0.376328125
1186,#96c58c,39,#ffffff,28,25,100,0,0,75,-26.274,23.657,0.108203125,0.20609375,-0.097890625
1187,#baeaaf,40,#ffffff,28,12,100,0,0,88,-26.274,23.657,0.108203125,0.136015625,-0.0278125
1188,#443b14,41,#ffffff,28,75,100,0,0,25,-1.3084,24.966,0.108203125,0.76828125,-0.660078125
1189,#83764c,42,#ffffff,28,50,100,0,0,50,-1.3084,24.966,0.108203125,0.610234375,-0.50203125
119,#8558f4,2,#dddddd,29,38,88,0,0,50,53.857,-72.28,0.180546875,0.388515625,-0.20796875
1190,#c7b88b,43,#ffffff,28,25,100,0,0,75,-1.3084,24.966,0.108203125,0.274765625,-0.1665625
1191,#eddcad,44,#ffffff,28,12,100,0,0,88,-1.3084,24.966,0.108203125,0.151171875,-0.04296875
1192,#632b14,45,#ffffff,28,75,100,0,0,25,23.657,26.274,0.108203125,0.625078125,-0.516875
1193,#a8664b,46,#ffffff,28,50,100,0,0,50,23.657,26.274,0.108203125,0.43109375,-0.322890625
1194,#f1a78a,47,#ffffff,28,25,100,0,0,75,23.657,26.274,0.108203125,0.191171875,-0.08296875
1195,#c94e4b,48,#ffffff,28,50,100,0,0,50,48.623,27.583,0.108203125,0.1753125,-0.067109375
1196,#e81a4b,49,#ffffff,28,50,100,0,0,50,73.589,28.891,0.108203125,0.085078125,0.023125
1197,#0e8a19,50,#ffffff,28,50,100,0,0,50,-52.548,47.315,0.108203125,0.323125,-0.214921875
1198,#67cf5c,51,#ffffff,28,25,100,0,0,75,-52.548,47.315,0.108203125,0.198828125,-0.090625
1199,#8cf47e,52,#ffffff,28,12,100,0,0,88,-52.548,47.315,0.108203125,0.1284375,-0.020234375
12,#2f6ef6,0,#a2eade,23,38,88,-24.966,-1.3084,50,28.891,-73.589,0.183203125,0.3346875,-0.151484375
120,#5e2b3a,30,#8558f4,2,25,50,53.857,-72.28,25,24.966,1.3084,0.388515625,0.6890625,-0.300546875
1200,#608218,53,#ffffff,28,50,100,0,0,50,-27.583,48.623,0.108203125,0.411640625,-0.3034375
1201,#a3c55b,54,#ffffff,28,25,100,0,0,75,-27.583,48.623,0.108203125,0.26640625,-0.158203125
1202,#c8e97d,55,#ffffff,28,12,100,0,0,88,-27.583,48.623,0.108203125,0.14484375,-0.036640625
1203,#897618,56,#ffffff,28,50,100,0,0,50,-2.6168,49.931,0.108203125,0.488828125,-0.380625
1204,#d0b85a,57,#ffffff,28,25,100,0,0,75,-2.6168,49.931,0.108203125,0.197265625,-0.0890625
1205,#f7db7c,58,#ffffff,28,12,100,0,0,88,-2.6168,49.931,0.108203125,0.14515625,-0.036953125
1206,#ac6619,59,#ffffff,28,50,100,0,0,50,22.349,51.24,0.108203125,0.330703125,-0.2225
1207,#f7a75a,60,#ffffff,28,25,100,0,0,75,22.349,51.24,0.108203125,0.16984375,-0.061640625
1208,#cc4f1b,61,#ffffff,28,50,100,0,0,50,47.315,52.548,0.108203125,0.201328125,-0.093125
1209,#ea1d1d,62,#ffffff,28,50,100,0,0,50,72.28,53.857,0.108203125,0.08,0.028203125
121,#8558f4,2,#e6a8b7,32,25,75,24.966,1.3084,50,53.857,-72.28,0.175390625,0.388515625,-0.213125
1210,#3efe44,63,#ffffff,28,12,100,0,0,88,-78.822,70.972,0.108203125,0.1359375,-0.027734375
1211,#73cf10,64,#ffffff,28,25,100,0,0,75,-53.857,72.28,0.108203125,0.136953125,-0.02875
1212,#9af443,65,#ffffff,28,12,100,0,0,88,-53.857,72.28,0.108203125,0.1215625,-0.013359375
