xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,diffLighting,lightL,lightA,lightB,darkL,darkA,darkB,lightAssoc,darkAssoc,diffRating
1046,#000000,24,#83764c,42,50,50,-1.3084,24.966,0,0,0,0.753947368,0.444210526,0.309736842
1047,#000000,24,#c7b88b,43,75,75,-1.3084,24.966,0,0,0,0.413618421,0.444210526,-0.030592105
1048,#000000,24,#eddcad,44,88,88,-1.3084,24.966,0,0,0,0.254078947,0.444210526,-0.190131579
1049,#000000,24,#632b14,45,25,25,23.657,26.274,0,0,0,0.885328947,0.444210526,0.441118421
105,#600b84,7,#8558f4,2,25,50,53.857,-72.28,25,52.548,-47.315,0.041842105,0.062039474,-0.020197368
1050,#000000,24,#a8664b,46,50,50,23.657,26.274,0,0,0,0.648947368,0.444210526,0.204736842
1051,#000000,24,#f1a78a,47,75,75,23.657,26.274,0,0,0,0.235789474,0.444210526,-0.208421053
1052,#000000,24,#c94e4b,48,50,50,48.623,27.583,0,0,0,0.184144737,0.444210526,-0.260065789
1053,#000000,24,#e81a4b,49,50,50,73.589,28.891,0,0,0,0.056907895,0.444210526,-0.387302632
1054,#000000,24,#0e8a19,50,50,50,-52.548,47.315,0,0,0,0.217171053,0.444210526,-0.227039474
1055,#000000,24,#67cf5c,51,75,75,-52.548,47.315,0,0,0,0.164407895,0.444210526,-0.279802632
1056,#000000,24,#8cf47e,52,88,88,-52.548,47.315,0,0,0,0.114605263,0.444210526,-0.329605263
1057,#000000,24,#608218,53,50,50,-27.583,48.623,0,0,0,0.293026316,0.444210526,-0.151184211
1058,#000000,24,#a3c55b,54,75,75,-27.583,48.623,0,0,0,0.216513158,0.444210526,-0.227697368
1059,#000000,24,#c8e97d,55,88,88,-27.583,48.623,0,0,0,0.163486842,0.444210526,-0.280723684
106,#8558f4,2,#4dc7e8,10,25,75,-23.657,-26.274,50,53.857,-72.28,0.034342105,0.041842105,-0.0075
1060,#000000,24,#897618,56,50,50,-2.6168,49.931,0,0,0,0.651776316,0.444210526,0.207565789
1061,#000000,24,#d0b85a,57,75,75,-2.6168,49.931,0,0,0,0.378157895,0.444210526,-0.066052632
1062,#000000,24,#f7db7c,58,88,88,-2.6168,49.931,0,0,0,0.295,0.444210526,-0.149210526
1063,#000000,24,#ac6619,59,50,50,22.349,51.24,0,0,0,0.618223684,0.444210526,0.174013158
1064,#000000,24,#f7a75a,60,75,75,22.349,51.24,0,0,0,0.303684211,0.444210526,-0.140526316
1065,#000000,24,#cc4f1b,61,50,50,47.315,52.548,0,0,0,0.292960526,0.444210526,-0.15125
1066,#000000,24,#ea1d1d,62,50,50,72.28,53.857,0,0,0,0.075986842,0.444210526,-0.368223684
1067,#000000,24,#3efe44,63,88,88,-78.822,70.972,0,0,0,0.107039474,0.444210526,-0.337171053
1068,#000000,24,#73cf10,64,75,75,-53.857,72.28,0,0,0,0.135855263,0.444210526,-0.308355263
1069,#000000,24,#9af443,65,88,88,-53.857,72.28,0,0,0,0.124013158,0.444210526,-0.320197368
107,#1c3d61,11,#8558f4,2,25,50,53.857,-72.28,25,1.3084,-24.966,0.041842105,0.074539474,-0.032697368
1070,#000000,24,#aac510,66,75,75,-28.891,73.589,0,0,0,0.144671053,0.444210526,-0.299539474
1071,#000000,24,#d0e942,67,88,88,-28.891,73.589,0,0,0,0.123421053,0.444210526,-0.320789474
1072,#000000,24,#d5b811,68,75,75,-3.9252,74.897,0,0,0,0.229934211,0.444210526,-0.214276316
1073,#000000,24,#fcdb42,69,88,88,-3.9252,74.897,0,0,0,0.202763158,0.444210526,-0.241447368
1074,#000000,24,#fba714,70,75,75,21.041,76.206,0,0,0,0.263157895,0.444210526,-0.181052632
1075,#3b3b3b,25,#777777,26,25,50,0,0,25,0,0,0.374210526,0.488289474,-0.114078947
1076,#3b3b3b,25,#b9b9b9,27,50,75,0,0,25,0,0,0.202236842,0.488289474,-0.286052632
1077,#3b3b3b,25,#ffffff,28,75,100,0,0,25,0,0,0.089605263,0.488289474,-0.398684211
1078,#3b3b3b,25,#dddddd,29,63,88,0,0,25,0,0,0.104802632,0.488289474,-0.383486842
1079,#3b3b3b,25,#a06776,31,25,50,24.966,1.3084,25,0,0,0.261184211,0.488289474,-0.227105263
108,#8558f4,2,#a0bae6,13,25,75,1.3084,-24.966,50,53.857,-72.28,0.045986842,0.041842105,0.004144737
1080,#3b3b3b,25,#e6a8b7,32,50,75,24.966,1.3084,25,0,0,0.099934211,0.488289474,-0.388355263
1081,#3b3b3b,25,#c34f74,33,25,50,49.931,2.6168,25,0,0,0.072171053,0.488289474,-0.416118421
1082,#3b3b3b,25,#e31b73,34,25,50,74.897,3.9252,25,0,0,0.033026316,0.488289474,-0.455263158
1083,#3b3b3b,25,#4bcf8e,35,50,75,-51.24,22.349,25,0,0,0.1175,0.488289474,-0.370789474
1084,#3b3b3b,25,#73f5b0,36,63,88,-51.24,22.349,25,0,0,0.073881579,0.488289474,-0.414407895
1085,#3b3b3b,25,#55824d,38,25,50,-26.274,23.657,25,0,0,0.289473684,0.488289474,-0.198815789
1086,#3b3b3b,25,#96c58c,39,50,75,-26.274,23.657,25,0,0,0.159605263,0.488289474,-0.328684211
1087,#3b3b3b,25,#baeaaf,40,63,88,-26.274,23.657,25,0,0,0.132039474,0.488289474,-0.35625
1088,#3b3b3b,25,#83764c,42,25,50,-1.3084,24.966,25,0,0,0.753947368,0.488289474,0.265657895
1089,#3b3b3b,25,#c7b88b,43,50,75,-1.3084,24.966,25,0,0,0.413618421,0.488289474,-0.074671053
109,#512d5f,14,#8558f4,2,25,50,53.857,-72.28,25,26.274,-23.657,0.041842105,0.075460526,-0.033618421
1090,#3b3b3b,25,#eddcad,44,63,88,-1.3084,24.966,25,0,0,0.254078947,0.488289474,-0.234210526
1091,#3b3b3b,25,#a8664b,46,25,50,23.657,26.274,25,0,0,0.648947368,0.488289474,0.160657895
1092,#3b3b3b,25,#f1a78a,47,50,75,23.657,26.274,25,0,0,0.235789474,0.488289474,-0.2525
1093,#3b3b3b,25,#c94e4b,48,25,50,48.623,27.583,25,0,0,0.184144737,0.488289474,-0.304144737
1094,#3b3b3b,25,#e81a4b,49,25,50,73.589,28.891,25,0,0,0.056907895,0.488289474,-0.431381579
1095,#3b3b3b,25,#0e8a19,50,25,50,-52.548,47.315,25,0,0,0.217171053,0.488289474,-0.271118421
1096,#3b3b3b,25,#67cf5c,51,50,75,-52.548,47.315,25,0,0,0.164407895,0.488289474,-0.323881579
1097,#3b3b3b,25,#8cf47e,52,63,88,-52.548,47.315,25,0,0,0.114605263,0.488289474,-0.373684211
1098,#3b3b3b,25,#608218,53,25,50,-27.583,48.623,25,0,0,0.293026316,0.488289474,-0.195263158
1099,#3b3b3b,25,#a3c55b,54,50,75,-27.583,48.623,25,0,0,0.216513158,0.488289474,-0.271776316
11,#2f6ef6,0,#7ec6ba,22,25,75,-24.966,-1.3084,50,28.891,-73.589,0.083947368,0.029144737,0.054802632
110,#8558f4,2,#d5a9e4,16,25,75,26.274,-23.657,50,53.857,-72.28,0.053618421,0.041842105,0.011776316
1100,#3b3b3b,25,#c8e97d,55,63,88,-27.583,48.623,25,0,0,0.163486842,0.488289474,-0.324802632
1101,#3b3b3b,25,#897618,56,25,50,-2.6168,49.931,25,0,0,0.651776316,0.488289474,0.163486842
1102,#3b3b3b,25,#d0b85a,57,50,75,-2.6168,49.931,25,0,0,0.378157895,0.488289474,-0.110131579
1103,#3b3b3b,25,#f7db7c,58,63,88,-2.6168,49.931,25,0,0,0.295,0.488289474,-0.193289474
1104,#3b3b3b,25,#ac6619,59,25,50,22.349,51.24,25,0,0,0.618223684,0.488289474,0.129934211
1105,#3b3b3b,25,#f7a75a,60,50,75,22.349,51.24,25,0,0,0.303684211,0.488289474,-0.184605263
1106,#3b3b3b,25,#cc4f1b,61,25,50,47.315,52.548,25,0,0,0.292960526,0.488289474,-0.195328947
1107,#3b3b3b,25,#ea1d1d,62,25,50,72.28,53.857,25,0,0,0.075986842,0.488289474,-0.412302632
1108,#3b3b3b,25,#3efe44,63,63,88,-78.822,70.972,25,0,0,0.107039474,0.488289474,-0.38125
1109,#3b3b3b,25,#73cf10,64,50,75,-53.857,72.28,25,0,0,0.135855263,0.488289474,-0.352434211
111,#72005e,17,#8558f4,2,25,50,53.857,-72.28,25,51.24,-22.349,0.041842105,0.081513158,-0.039671053
1110,#3b3b3b,25,#9af443,65,63,88,-53.857,72.28,25,0,0,0.124013158,0.488289474,-0.364276316
1111,#3b3b3b,25,#aac510,66,50,75,-28.891,73.589,25,0,0,0.144671053,0.488289474,-0.343618421
1112,#3b3b3b,25,#d0e942,67,63,88,-28.891,73.589,25,0,0,0.123421053,0.488289474,-0.364868421
1113,#3b3b3b,25,#d5b811,68,50,75,-3.9252,74.897,25,0,0,0.229934211,0.488289474,-0.258355263
1114,#3b3b3b,25,#fcdb42,69,63,88,-3.9252,74.897,25,0,0,0.202763158,0.488289474,-0.285526316
1115,#3b3b3b,25,#fba714,70,50,75,21.041,76.206,25,0,0,0.263157895,0.488289474,-0.225131579
1116,#777777,26,#b9b9b9,27,25,75,0,0,50,0,0,0.202236842,0.374210526,-0.171973684
1117,#777777,26,#ffffff,28,50,100,0,0,50,0,0,0.089605263,0.374210526,-0.284605263
1118,#777777,26,#dddddd,29,38,88,0,0,50,0,0,0.104802632,0.374210526,-0.269407895
1119,#5e2b3a,30,#777777,26,25,50,0,0,25,24.966,1.3084,0.374210526,0.436842105,-0.062631579
112,#8558f4,2,#39f6e0,20,38,88,-49.931,-2.6168,50,53.857,-72.28,0.025065789,0.041842105,-0.016776316
1120,#777777,26,#e6a8b7,32,25,75,24.966,1.3084,50,0,0,0.099934211,0.374210526,-0.274276316
1121,#777777,26,#4bcf8e,35,25,75,-51.24,22.349,50,0,0,0.1175,0.374210526,-0.256710526
1122,#777777,26,#73f5b0,36,38,88,-51.24,22.349,50,0,0,0.073881579,0.374210526,-0.300328947
1123,#184415,37,#777777,26,25,50,0,0,25,-26.274,23.657,0.374210526,0.329802632,0.044407895
1124,#777777,26,#96c58c,39,25,75,-26.274,23.657,50,0,0,0.159605263,0.374210526,-0.214605263
1125,#777777,26,#baeaaf,40,38,88,-26.274,23.657,50,0,0,0.132039474,0.374210526,-0.242171053
1126,#443b14,41,#777777,26,25,50,0,0,25,-1.3084,24.966,0.374210526,0.894671053,-0.520460526
1127,#777777,26,#c7b88b,43,25,75,-1.3084,24.966,50,0,0,0.413618421,0.374210526,0.039407895
1128,#777777,26,#eddcad,44,38,88,-1.3084,24.966,50,0,0,0.254078947,0.374210526,-0.120131579
1129,#632b14,45,#777777,26,25,50,0,0,25,23.657,26.274,0.374210526,0.885328947,-0.511118421
113,#8558f4,2,#7ec6ba,22,25,75,-24.966,-1.3084,50,53.857,-72.28,0.083947368,0.041842105,0.042105263
1130,#777777,26,#f1a78a,47,25,75,23.657,26.274,50,0,0,0.235789474,0.374210526,-0.138421053
1131,#777777,26,#67cf5c,51,25,75,-52.548,47.315,50,0,0,0.164407895,0.374210526,-0.209802632
1132,#777777,26,#8cf47e,52,38,88,-52.548,47.315,50,0,0,0.114605263,0.374210526,-0.259605263
1133,#777777,26,#a3c55b,54,25,75,-27.583,48.623,50,0,0,0.216513158,0.374210526,-0.157697368
1134,#777777,26,#c8e97d,55,38,88,-27.583,48.623,50,0,0,0.163486842,0.374210526,-0.210723684
1135,#777777,26,#d0b85a,57,25,75,-2.6168,49.931,50,0,0,0.378157895,0.374210526,0.003947368
1136,#777777,26,#f7db7c,58,38,88,-2.6168,49.931,50,0,0,0.295,0.374210526,-0.079210526
1137,#777777,26,#f7a75a,60,25,75,22.349,51.24,50,0,0,0.303684211,0.374210526,-0.070526316
1138,#777777,26,#3efe44,63,38,88,-78.822,70.972,50,0,0,0.107039474,0.374210526,-0.267171053
1139,#777777,26,#73cf10,64,25,75,-53.857,72.28,50,0,0,0.135855263,0.374210526,-0.238355263
114,#8558f4,2,#a2eade,23,38,88,-24.966,-1.3084,50,53.857,-72.28,0.063355263,0.041842105,0.021513158
1140,#777777,26,#9af443,65,38,88,-53.857,72.28,50,0,0,0.124013158,0.374210526,-0.250197368
1141,#777777,26,#aac510,66,25,75,-28.891,73.589,50,0,0,0.144671053,0.374210526,-0.229539474
1142,#777777,26,#d0e942,67,38,88,-28.891,73.589,50,0,0,0.123421053,0.374210526,-0.250789474
1143,#777777,26,#d5b811,68,25,75,-3.9252,74.897,50,0,0,0.229934211,0.374210526,-0.144276316
1144,#777777,26,#fcdb42,69,38,88,-3.9252,74.897,50,0,0,0.202763158,0.374210526,-0.171447368
1145,#777777,26,#fba714,70,25,75,21.041,76.206,50,0,0,0.263157895,0.374210526,-0.111052632
1146,#b9b9b9,27,#ffffff,28,25,100,0,0,75,0,0,0.089605263,0.202236842,-0.112631579
1147,#b9b9b9,27,#dddddd,29,13,88,0,0,75,0,0,0.104802632,0.202236842,-0.097434211
1148,#5e2b3a,30,#b9b9b9,27,50,75,0,0,25,24.966,1.3084,0.202236842,0.436842105,-0.234605263
1149,#a06776,31,#b9b9b9,27,25,75,0,0,50,24.966,1.3084,0.202236842,0.261184211,-0.058947368
115,#000000,24,#8558f4,2,50,50,53.857,-72.28,0,0,0,0.041842105,0.444210526,-0.402368421
1150,#c34f74,33,#b9b9b9,27,25,75,0,0,50,49.931,2.6168,0.202236842,0.072171053,0.130065789
1151,#e31b73,34,#b9b9b9,27,25,75,0,0,50,74.897,3.9252,0.202236842,0.033026316,0.169210526
1152,#b9b9b9,27,#73f5b0,36,13,88,-51.24,22.349,75,0,0,0.073881579,0.202236842,-0.128355263
1153,#184415,37,#b9b9b9,27,50,75,0,0,25,-26.274,23.657,0.202236842,0.329802632,-0.127565789
1154,#55824d,38,#b9b9b9,27,25,75,0,0,50,-26.274,23.657,0.202236842,0.289473684,-0.087236842
1155,#b9b9b9,27,#baeaaf,40,13,88,-26.274,23.657,75,0,0,0.132039474,0.202236842,-0.070197368
1156,#443b14,41,#b9b9b9,27,50,75,0,0,25,-1.3084,24.966,0.202236842,0.894671053,-0.692434211
1157,#83764c,42,#b9b9b9,27,25,75,0,0,50,-1.3084,24.966,0.202236842,0.753947368,-0.551710526
1158,#b9b9b9,27,#eddcad,44,13,88,-1.3084,24.966,75,0,0,0.254078947,0.202236842,0.051842105
1159,#632b14,45,#b9b9b9,27,50,75,0,0,25,23.657,26.274,0.202236842,0.885328947,-0.683092105
116,#3b3b3b,25,#8558f4,2,25,50,53.857,-72.28,25,0,0,0.041842105,0.488289474,-0.446447368
1160,#a8664b,46,#b9b9b9,27,25,75,0,0,50,23.657,26.274,0.202236842,0.648947368,-0.446710526
1161,#c94e4b,48,#b9b9b9,27,25,75,0,0,50,48.623,27.583,0.202236842,0.184144737,0.018092105
1162,#e81a4b,49,#b9b9b9,27,25,75,0,0,50,73.589,28.891,0.202236842,0.056907895,0.145328947
1163,#0e8a19,50,#b9b9b9,27,25,75,0,0,50,-52.548,47.315,0.202236842,0.217171053,-0.014934211
1164,#b9b9b9,27,#8cf47e,52,13,88,-52.548,47.315,75,0,0,0.114605263,0.202236842,-0.087631579
1165,#608218,53,#b9b9b9,27,25,75,0,0,50,-27.583,48.623,0.202236842,0.293026316,-0.090789474
1166,#b9b9b9,27,#c8e97d,55,13,88,-27.583,48.623,75,0,0,0.163486842,0.202236842,-0.03875
1167,#897618,56,#b9b9b9,27,25,75,0,0,50,-2.6168,49.931,0.202236842,0.651776316,-0.449539474
1168,#b9b9b9,27,#f7db7c,58,13,88,-2.6168,49.931,75,0,0,0.295,0.202236842,0.092763158
1169,#ac6619,59,#b9b9b9,27,25,75,0,0,50,22.349,51.24,0.202236842,0.618223684,-0.415986842
117,#8558f4,2,#b9b9b9,27,25,75,0,0,50,53.857,-72.28,0.202236842,0.041842105,0.160394737
1170,#cc4f1b,61,#b9b9b9,27,25,75,0,0,50,47.315,52.548,0.202236842,0.292960526,-0.090723684
1171,#ea1d1d,62,#b9b9b9,27,25,75,0,0,50,72.28,53.857,0.202236842,0.075986842,0.12625
1172,#b9b9b9,27,#3efe44,63,13,88,-78.822,70.972,75,0,0,0.107039474,0.202236842,-0.095197368
1173,#b9b9b9,27,#9af443,65,13,88,-53.857,72.28,75,0,0,0.124013158,0.202236842,-0.078223684
1174,#b9b9b9,27,#d0e942,67,13,88,-28.891,73.589,75,0,0,0.123421053,0.202236842,-0.078815789
1175,#b9b9b9,27,#fcdb42,69,13,88,-3.9252,74.897,75,0,0,0.202763158,0.202236842,0.000526316
1176,#dddddd,29,#ffffff,28,12,100,0,0,88,0,0,0.089605263,0.104802632,-0.015197368
1177,#5e2b3a,30,#ffffff,28,75,100,0,0,25,24.966,1.3084,0.089605263,0.436842105,-0.347236842
1178,#a06776,31,#ffffff,28,50,100,0,0,50,24.966,1.3084,0.089605263,0.261184211,-0.171578947
1179,#e6a8b7,32,#ffffff,28,25,100,0,0,75,24.966,1.3084,0.089605263,0.099934211,-0.010328947
118,#8558f4,2,#ffffff,28,50,100,0,0,50,53.857,-72.28,0.089605263,0.041842105,0.047763158
1180,#c34f74,33,#ffffff,28,50,100,0,0,50,49.931,2.6168,0.089605263,0.072171053,0.017434211
1181,#e31b73,34,#ffffff,28,50,100,0,0,50,74.897,3.9252,0.089605263,0.033026316,0.056578947
1182,#4bcf8e,35,#ffffff,28,25,100,0,0,75,-51.24,22.349,0.089605263,0.1175,-0.027894737
1183,#73f5b0,36,#ffffff,28,12,100,0,0,88,-51.24,22.349,0.089605263,0.073881579,0.015723684
1184,#184415,37,#ffffff,28,75,100,0,0,25,-26.274,23.657,0.089605263,0.329802632,-0.240197368
1185,#55824d,38,#ffffff,28,50,100,0,0,50,-26.274,23.657,0.089605263,0.289473684,-0.199868421
1186,#96c58c,39,#ffffff,28,25,100,0,0,75,-26.274,23.657,0.089605263,0.159605263,-0.07
1187,#baeaaf,40,#ffffff,28,12,100,0,0,88,-26.274,23.657,0.089605263,0.132039474,-0.042434211
1188,#443b14,41,#ffffff,28,75,100,0,0,25,-1.3084,24.966,0.089605263,0.894671053,-0.805065789
1189,#83764c,42,#ffffff,28,50,100,0,0,50,-1.3084,24.966,0.089605263,0.753947368,-0.664342105
119,#8558f4,2,#dddddd,29,38,88,0,0,50,53.857,-72.28,0.104802632,0.041842105,0.062960526
1190,#c7b88b,43,#ffffff,28,25,100,0,0,75,-1.3084,24.966,0.089605263,0.413618421,-0.324013158
1191,#eddcad,44,#ffffff,28,12,100,0,0,88,-1.3084,24.966,0.089605263,0.254078947,-0.164473684
1192,#632b14,45,#ffffff,28,75,100,0,0,25,23.657,26.274,0.089605263,0.885328947,-0.795723684
1193,#a8664b,46,#ffffff,28,50,100,0,0,50,23.657,26.274,0.089605263,0.648947368,-0.559342105
1194,#f1a78a,47,#ffffff,28,25,100,0,0,75,23.657,26.274,0.089605263,0.235789474,-0.146184211
1195,#c94e4b,48,#ffffff,28,50,100,0,0,50,48.623,27.583,0.089605263,0.184144737,-0.094539474
1196,#e81a4b,49,#ffffff,28,50,100,0,0,50,73.589,28.891,0.089605263,0.056907895,0.032697368
1197,#0e8a19,50,#ffffff,28,50,100,0,0,50,-52.548,47.315,0.089605263,0.217171053,-0.127565789
1198,#67cf5c,51,#ffffff,28,25,100,0,0,75,-52.548,47.315,0.089605263,0.164407895,-0.074802632
1199,#8cf47e,52,#ffffff,28,12,100,0,0,88,-52.548,47.315,0.089605263,0.114605263,-0.025
12,#2f6ef6,0,#a2eade,23,38,88,-24.966,-1.3084,50,28.891,-73.589,0.063355263,0.029144737,0.034210526
120,#5e2b3a,30,#8558f4,2,25,50,53.857,-72.28,25,24.966,1.3084,0.041842105,0.436842105,-0.395
1200,#608218,53,#ffffff,28,50,100,0,0,50,-27.583,48.623,0.089605263,0.293026316,-0.203421053
1201,#a3c55b,54,#ffffff,28,25,100,0,0,75,-27.583,48.623,0.089605263,0.216513158,-0.126907895
1202,#c8e97d,55,#ffffff,28,12,100,0,0,88,-27.583,48.623,0.089605263,0.163486842,-0.073881579
1203,#897618,56,#ffffff,28,50,100,0,0,50,-2.6168,49.931,0.089605263,0.651776316,-0.562171053
1204,#d0b85a,57,#ffffff,28,25,100,0,0,75,-2.6168,49.931,0.089605263,0.378157895,-0.288552632
1205,#f7db7c,58,#ffffff,28,12,100,0,0,88,-2.6168,49.931,0.089605263,0.295,-0.205394737
1206,#ac6619,59,#ffffff,28,50,100,0,0,50,22.349,51.24,0.089605263,0.618223684,-0.528618421
1207,#f7a75a,60,#ffffff,28,25,100,0,0,75,22.349,51.24,0.089605263,0.303684211,-0.214078947
1208,#cc4f1b,61,#ffffff,28,50,100,0,0,50,47.315,52.548,0.089605263,0.292960526,-0.203355263
1209,#ea1d1d,62,#ffffff,28,50,100,0,0,50,72.28,53.857,0.089605263,0.075986842,0.013618421
121,#8558f4,2,#e6a8b7,32,25,75,24.966,1.3084,50,53.857,-72.28,0.099934211,0.041842105,0.058092105
1210,#3efe44,63,#ffffff,28,12,100,0,0,88,-78.822,70.972,0.089605263,0.107039474,-0.017434211
1211,#73cf10,64,#ffffff,28,25,100,0,0,75,-53.857,72.28,0.089605263,0.135855263,-0.04625
