subjectID,totalDark,propDark,ID,conditionProto,stimulus,prompt,key_press,darkSide,colormap,sidePress,selectDark,darkrgb,darkAssoc_lotSun,darkAssoc_noSun,lightrgb,lightAssoc_lotSun,lightAssoc_noSun,xPair,diffLighting,lightL,lightA,lightB,darkL,darkA,darkB,diffRatingSun,lightAssocSun,darkAssocSun,rsquareSun,diffRatingShade,lightAssocShade,darkAssocShade,SemDist,oldSemDist,meanAssocDiff,darkSideC,meanAssocDiffC
10012,0,0,110,2,img/L38_ID_110_left_4.png,sunshine,39,0,4,1,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,-0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_right_3.png,sunshine,37,1,3,0,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_right_0.png,sunshine,37,1,0,0,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_left_1.png,sunshine,39,0,1,1,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,-0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_right_1.png,sunshine,37,1,1,0,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_right_4.png,sunshine,37,1,4,0,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_left_3.png,sunshine,39,0,3,1,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,-0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_left_0.png,sunshine,39,0,0,1,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,-0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_right_2.png,sunshine,37,1,2,0,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,0.5,-0.15376781
10012,0,0,110,2,img/L38_ID_110_left_2.png,sunshine,39,0,2,1,0,#777777,0.113548387,0.813387097,#39f6e0,0.623145161,0.237741935,891,38,88,-49.931,-2.6168,50,0,0,0.328515625,0.3809375,0.052421875,1,-0.708671875,0.110703125,0.819375,0.974052419,0.821947035,0.328515625,-0.5,-0.15376781
10023,0,0,74,6,img/L50_ID_74_right_4.png,sunshine,37,1,4,0,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_right_3.png,sunshine,37,1,3,0,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_left_2.png,sunshine,39,0,2,1,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,-0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_right_2.png,sunshine,37,1,2,0,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_left_0.png,sunshine,39,0,0,1,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,-0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_left_3.png,sunshine,39,0,3,1,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,-0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_left_1.png,sunshine,39,0,1,1,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,-0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_right_1.png,sunshine,37,1,1,0,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_left_4.png,sunshine,39,0,4,1,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,-0.5,-0.096189685
10023,0,0,74,6,img/L50_ID_74_right_0.png,sunshine,37,1,0,0,0,#512d5f,0.164032258,0.678145161,#4dc7e8,0.667258065,0.225,470,50,75,-23.657,-26.274,25,26.274,-23.657,0.38609375,0.478828125,0.092734375,0.86,-0.5390625,0.13578125,0.67484375,0.926051028,0.861381289,0.38609375,0.5,-0.096189685
10052,1,0.1,53,0,img/L38_ID_53_right_3.png,sunshine,37,1,3,0,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_left_3.png,sunshine,39,0,3,1,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,-0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_left_4.png,sunshine,39,0,4,1,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,-0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_right_2.png,sunshine,37,1,2,0,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_right_1.png,sunshine,37,1,1,0,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_left_2.png,sunshine,39,0,2,1,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,-0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_left_1.png,sunshine,39,0,1,1,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,-0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_right_0.png,sunshine,37,1,0,0,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_left_0.png,sunshine,37,0,0,0,1,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,-0.5,0.05498219
10052,1,0.1,53,0,img/L38_ID_53_right_4.png,sunshine,37,1,4,0,0,#077acc,0.59733871,0.318387097,#fcdb42,0.944112903,0.056290323,231,38,88,-3.9252,74.897,50,2.6168,-49.931,0.537265625,0.9315625,0.394296875,0.96,-0.255859375,0.094296875,0.35015625,0.800024918,0.970530987,0.537265625,0.5,0.05498219
10066,10,1,90,1,img/L38_ID_90_left_0.png,sunshine,37,0,0,0,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,-0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_left_3.png,sunshine,37,0,3,0,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,-0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_right_0.png,sunshine,39,1,0,1,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_right_3.png,sunshine,39,1,3,1,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_right_1.png,sunshine,39,1,1,1,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_left_1.png,sunshine,37,0,1,0,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,-0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_right_2.png,sunshine,39,1,2,1,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_left_2.png,sunshine,37,0,2,0,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,-0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_left_4.png,sunshine,37,0,4,0,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,-0.5,-0.095408435
10066,10,1,90,1,img/L38_ID_90_right_4.png,sunshine,39,1,4,1,1,#a553c8,0.310322581,0.458951613,#eddcad,0.629596774,0.246209677,409,38,88,-1.3084,24.966,50,52.548,-47.315,0.386875,0.611328125,0.224453125,0.8,-0.1275,0.151171875,0.278671875,0.608950148,0.8154216,0.386875,0.5,-0.095408435
10067,10,1,134,10,img/L38_ID_134_right_0.png,sunshine,39,1,0,1,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_right_4.png,sunshine,39,1,4,1,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_right_1.png,sunshine,39,1,1,1,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_left_2.png,sunshine,37,0,2,0,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,-0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_right_3.png,sunshine,39,1,3,1,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_right_2.png,sunshine,39,1,2,1,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_left_4.png,sunshine,37,0,4,0,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,-0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_left_1.png,sunshine,37,0,1,0,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,-0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_left_3.png,sunshine,37,0,3,0,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,-0.5,-0.218689685
10067,10,1,134,10,img/L38_ID_134_left_0.png,sunshine,37,0,0,0,1,#3b8378,0.387903226,0.461693548,#dddddd,0.456935484,0.450645161,931,38,88,0,0,50,-24.966,-1.3084,0.26359375,0.451015625,0.187421875,1,-0.3015625,0.180546875,0.482109375,0.092756083,0.640331831,0.26359375,-0.5,-0.218689685
10078,0,0,48,5,img/L50_ID_48_right_2.png,sunshine,37,1,2,0,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_right_0.png,sunshine,37,1,0,0,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_left_1.png,sunshine,39,0,1,1,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,-0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_left_2.png,sunshine,39,0,2,1,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,-0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_left_3.png,sunshine,39,0,3,1,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,-0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_right_3.png,sunshine,37,1,3,0,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_left_4.png,sunshine,39,0,4,1,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,-0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_right_1.png,sunshine,37,1,1,0,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_right_4.png,sunshine,37,1,4,0,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,0.5,0.026310315
10078,0,0,48,5,img/L50_ID_48_left_0.png,sunshine,39,0,0,1,0,#5e2b3a,0.157822581,0.636774194,#aac510,0.708709677,0.1575,1281,50,75,-28.891,73.589,25,24.966,1.3084,0.50859375,0.606171875,0.097578125,0.87,-0.4946875,0.194375,0.6890625,0.957645124,0.956522055,0.50859375,-0.5,0.026310315
10081,6,0.6,222,15,img/L50_ID_222_left_4.png,sunshine,39,0,4,1,0,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,-0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_left_3.png,sunshine,37,0,3,0,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,-0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_left_0.png,sunshine,39,0,0,1,0,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,-0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_right_2.png,sunshine,39,1,2,1,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_right_4.png,sunshine,37,1,4,0,0,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_right_1.png,sunshine,39,1,1,1,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_left_2.png,sunshine,37,0,2,0,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,-0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_right_0.png,sunshine,39,1,0,1,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_left_1.png,sunshine,37,0,1,0,1,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,-0.5,-0.328689685
10081,6,0.6,222,15,img/L50_ID_222_right_3.png,sunshine,37,1,3,0,0,#72005e,0.225645161,0.570483871,#b9b9b9,0.297177419,0.620725806,777,50,75,0,0,25,51.24,-22.349,0.15359375,0.28953125,0.1359375,0.92,-0.05953125,0.432109375,0.491640625,0.027858906,0.487530655,0.15359375,0.5,-0.328689685
10084,0,0,143,7,img/L50_ID_143_left_0.png,sunshine,39,0,0,1,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,-0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_right_1.png,sunshine,37,1,1,0,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_right_2.png,sunshine,37,1,2,0,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_right_4.png,sunshine,37,1,4,0,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_left_2.png,sunshine,39,0,2,1,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,-0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_right_0.png,sunshine,37,1,0,0,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_left_3.png,sunshine,39,0,3,1,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,-0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_right_3.png,sunshine,37,1,3,0,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,0.5,-0.21579906
10084,0,0,143,7,img/L50_ID_143_left_4.png,sunshine,39,0,4,1,0,#184415,0.311048387,0.508790323,#e6a8b7,0.466370968,0.375967742,1315,50,75,24.966,1.3084,25,-26.274,23.657,0.266484375,0.39140625,0.124921875,0.81,-0.470234375,0.175390625,0.645625,0.335385249,0.695615763,0.266484375,-0.5,-0.21579906
