subjectID,ID,xPair,expID,plotID,concept,diffLighting,rsquare,darkrgb,dark_colorIndex,darkAssoc,darkL,darkA,darkB,lightrgb,lightcolor_index,lightAssoc,lightL,lightA,lightB,sidePress,seDark,seLeft,meanPropLeft,meanPropDark,darkSideC3,associatedSide,meanAssocDiff,SemDist,darkAssoc_lot,darkAssoc_no,lightAssoc_lot,lightAssoc_no,assocOuter1,assocOuter2,assocInner1,assocInner2
16832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19542,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13385,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12188,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15834,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13385,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10100,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13385,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13385,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15834,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17979,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17507,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17404,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17404,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12456,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19542,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12009,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
16832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17979,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12456,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17979,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17404,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17507,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
18523,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15834,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
16832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12009,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13367,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13367,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12009,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12009,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12456,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12456,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10100,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17507,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
18523,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17507,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
17507,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14644,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
15945,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
18523,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
10040,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19832,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12188,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
19418,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
18523,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13367,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
13385,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.04,0.96,0.04,-1,1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
14584,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12456,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,0,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
12188,43,1418,16,50,water,63,0.98,#632b14,45,0.071578947,25,23.657,26.274,#73f5b0,36,0.512763158,88,-51.24,22.349,1,0.035093859,0.031119464,0.04,0.04,1,-1,-0.441184211,0.791968696,0.196083333,0.758166667,0.527666667,0.35625,0.196083333,0.35625,0.527666667,0.758166667
