subjectID,xPair,colorPair,concept,lightrgb,lightcolor_index,darkrgb,dark_colorIndex,sdDarkness,meanDarkness,seDarkness,sidePress,seDark,seLeft,meanPropLeft,meanPropDark,darkSideC3,associatedSide,meanAssocDiff,SemDist,darkAssoc_lot,darkAssoc_no,lightAssoc_lot,lightAssoc_no,diffLighting,assocOuter1,assocOuter2,assocInner1,assocInner2,semDistAssocSSC,darknessSS,semDistAssocSSNorm,darknessSSNorm,Outer1,Outer2,Inner1,Inner2,assignSemDistAssocSS,assignSemDistAssocSSNorm
14797,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
10554,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
15399,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
19741,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
16049,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
10554,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
17617,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
19741,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
15704,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
14175,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
15704,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.156204994,0.62,0.63,1,1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,0.541740955,1,0.5426,1,0.658,0.4835,0.51225,0.17025,0.541740955,0.5426
15704,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
16122,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
15399,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
18940,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
19741,1037,32,water,#c34f74,33,#000000,24,0,1,0,0,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
18940,1037,32,water,#c34f74,33,#000000,24,0,1,0,1,0.146855938,0.145449495,0.36,0.63,-1,-1,0.100197368,0.541740955,0.4835,0.51225,0.17025,0.658,50,0.4835,0.658,0.17025,0.51225,-0.541740955,-1,-0.5426,-1,0.658,0.4835,0.51225,0.17025,-0.541740955,-0.5426
18646,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
18646,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17712,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10215,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10215,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17712,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17712,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
17712,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10276,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
18646,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,-1,1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,0.051239134,-1,0.0513,-1,0.66125,0.235083333,0.543583333,0.393083333,0.051239134,0.0513
10215,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
18646,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
18646,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
19260,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10740,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17881,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
17712,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10215,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
10215,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
13354,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
16237,1048,33,ice,#eddcad,44,#000000,24,0,1,0,0,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
14281,1048,33,ice,#eddcad,44,#000000,24,0,1,0,1,0.160554594,0.16110728,0.52,0.5,1,-1,-0.368881579,0.051239134,0.235083333,0.543583333,0.393083333,0.66125,88,0.235083333,0.66125,0.393083333,0.543583333,-0.051239134,1,-0.0513,1,0.66125,0.235083333,0.543583333,0.393083333,-0.051239134,-0.0513
